Start Time,24 hr limit
2024-01-31 9:00:00,24
2024-01-31 12:00:00,24
2024-01-31 15:00:00,24
2024-01-31 18:00:00,24
2024-01-31 21:00:00,24
2024-02-01 0:00:00,24
2024-02-01 3:00:00,24
2024-02-01 6:00:00,24
2024-02-01 9:00:00,24
2024-02-01 12:00:00,24
2024-02-01 15:00:00,24
2024-02-01 18:00:00,24
2024-02-01 21:00:00,24
2024-02-02 0:00:00,24
2024-02-02 3:00:00,24
2024-02-02 6:00:00,24
2024-02-02 9:00:00,24
2024-02-02 12:00:00,24
2024-02-02 15:00:00,24
2024-02-02 18:00:00,24
2024-02-02 21:00:00,24
2024-02-03 0:00:00,24
2024-02-03 3:00:00,24
2024-02-03 6:00:00,24
2024-02-03 9:00:00,24
2024-02-03 12:00:00,24
2024-02-03 15:00:00,24
2024-02-03 18:00:00,24
2024-02-03 21:00:00,24
2024-02-04 0:00:00,24
2024-02-04 3:00:00,24
2024-02-04 6:00:00,24
2024-02-04 9:00:00,24
2024-02-04 12:00:00,24
2024-02-04 15:00:00,24
2024-02-04 18:00:00,24
2024-02-04 21:00:00,24
2024-02-05 0:00:00,24
2024-02-05 3:00:00,24
2024-02-05 6:00:00,24
2024-02-05 9:00:00,24
2024-02-05 12:00:00,24
2024-02-05 15:00:00,24
2024-02-05 18:00:00,24
2024-02-05 21:00:00,24
2024-02-06 0:00:00,24
2024-02-06 3:00:00,24
2024-02-06 6:00:00,24
2024-02-06 9:00:00,24
2024-02-06 12:00:00,24
2024-02-06 15:00:00,24
2024-02-06 18:00:00,24
2024-02-06 21:00:00,24
2024-02-07 0:00:00,24
2024-02-07 3:00:00,24
2024-02-07 6:00:00,24
2024-02-07 9:00:00,24
2024-02-07 12:00:00,24
2024-02-07 15:00:00,24
2024-02-07 18:00:00,24
2024-02-07 21:00:00,24
2024-02-08 0:00:00,24
2024-02-08 3:00:00,24
2024-02-08 6:00:00,24
2024-02-08 9:00:00,24
2024-02-08 12:00:00,24
2024-02-08 15:00:00,24
2024-02-08 18:00:00,24
2024-02-08 21:00:00,24
2024-02-09 0:00:00,24
2024-02-09 3:00:00,24
2024-02-09 6:00:00,24
2024-02-09 9:00:00,24
2024-02-09 12:00:00,24
2024-02-09 15:00:00,24
2024-02-09 18:00:00,24
2024-02-09 21:00:00,24
2024-02-10 0:00:00,24
2024-02-10 3:00:00,24
2024-02-10 6:00:00,24
2024-02-10 9:00:00,24
2024-02-10 12:00:00,24
2024-02-10 15:00:00,24
2024-02-10 18:00:00,24
2024-02-10 21:00:00,24
2024-02-11 0:00:00,24
2024-02-11 3:00:00,24
2024-02-11 6:00:00,24
2024-02-11 9:00:00,24
2024-02-11 12:00:00,24
2024-02-11 15:00:00,24
2024-02-11 18:00:00,24
2024-02-11 21:00:00,24
2024-02-12 0:00:00,24
2024-02-12 3:00:00,24
2024-02-12 6:00:00,24
2024-02-12 9:00:00,24
2024-02-12 12:00:00,24
2024-02-12 15:00:00,24
2024-02-12 18:00:00,24
2024-02-12 21:00:00,24
2024-02-13 0:00:00,24
2024-02-13 3:00:00,24
2024-02-13 6:00:00,24
2024-02-13 9:00:00,24
2024-02-13 12:00:00,24
2024-02-13 15:00:00,24
2024-02-13 18:00:00,24
2024-02-13 21:00:00,24
2024-02-14 0:00:00,24
2024-02-14 3:00:00,24
2024-02-14 6:00:00,24
2024-02-14 9:00:00,24
2024-02-14 12:00:00,24
2024-02-14 15:00:00,24
2024-02-14 18:00:00,24
2024-02-14 21:00:00,24
2024-02-15 0:00:00,24
